doc_id,rec_id,extraction_type,confidence,source_text,page,actor_raw,actor_type,action_raw,target_raw,instrument_type,strength,geographic_scope,timeframe,policy_domain,expected_outcomes,implementation_steps,trade_offs
efi_3,efi_3_rec_002,recommendation,0.9,"Conduct health impact assessments: quantify health benefits and evaluate healthcare savings from green infrastructure and urban forest restoration projects to justify investments in tree protection and tree planting initiatives, particularly in less privileged areas.",2,policymakers,unspecified,quantify health benefits and evaluate healthcare savings from green infrastructure and urban forest restoration projects,health impact assessments,,,,,,,,
efi_3,efi_3_rec_003,recommendation,0.9,Educate and engage communities: raise awareness about the long-term health benefits of urban trees through educational campaigns and community engagement initiatives.,2,policymakers,unspecified,raise awareness about the long-term health benefits of urban trees,communities,,,,,,,,
efi_3,efi_3_rec_004,recommendation,0.9,"Collaborate across sectors: foster partnerships between different government agencies, non-profit organizations, community groups, and private stakeholders to coordinate efforts and leverage resources for urban tree planting and maintenance projects as a part of public health actions and efforts.",2,policymakers,unspecified,"foster partnerships between different government agencies, non-profit organizations, community groups, and private stakeholders",collaboration across sectors,,,,,,,,
efi_5,efi_5_rec_001,recommendation,0.9,Invest in the development of more environmentally friendly adhesives or technologies that reduce chemical input while maintaining the structural integrity of modern engineered wood.,2,,,Invest in the development of more environmentally friendly adhesives or technologies,the development of more environmentally friendly adhesives or technologies,,,,,,,,
efi_5,efi_5_rec_002,recommendation,0.9,Develop clear policies and policy instruments for integrating circularity into value chains to maintain the high value of engineered wood in modern wood buildings.,2,,,Develop clear policies and policy instruments for integrating circularity into value chains,clear policies and policy instruments for integrating circularity into value chains,,,,,,,,
efi_5,efi_5_rec_003,recommendation,0.9,"Apply collaborative working methods to bridge designers, manufacturers and construction companies.",2,,,Apply collaborative working methods,collaborative working methods,,,,,,,,
efi_5,efi_5_rec_004,recommendation,0.9,"Include other environmental impacts and overall sustainability in wood product value chains, besides putting an emphasis on carbon.",2,,,Include other environmental impacts and overall sustainability in wood product value chains,other environmental impacts and overall sustainability in wood product value chains,,,,,,,,
efi_4,efi_4_rec_001,recommendation,0.9,"For PES to emerge, certain preconditions are required: applying basic economics: the willingness of service users to pay has to exceed the willingness of service providers to accept.",2,service users,unspecified,pay,service providers,,,,,,,,
efi_4,efi_4_rec_002,recommendation,0.9,Service buyer and seller institutions work well: collectively coordinating action may be required on both sides.,2,service buyer and seller institutions,unspecified,work well,,,,,,,,,
efi_4,efi_4_rec_003,recommendation,0.9,Need for safe land-tenure and access rights: only with these at hand can forest and other natural resource managers become effective service providers.,2,forest and other natural resource managers,unspecified,become effective service providers,,,,,,,,,
efi_4,efi_4_rec_004,recommendation,0.9,"Differentiating payments, rather than paying the same per hectare, household or village, can greatly raise cost efficiency when the costs of provision vary a lot across landowners and managers.",2,,,differentiate payments,,,,,,,,,
efi_4,efi_4_rec_005,recommendation,0.9,"Paying for environmental results (e.g. increased biodiversity), rather than actions (e.g. changed forest management) can sometimes raise effectiveness.",2,,,pay for environmental results,,,,,,,,,
efi_6,efi_6_rec_001,policy_option,0.9,Four policy pathways can translate this momentum into action:,1,,,,,,,,,,,,
efi_6,efi_6_rec_002,recommendation,0.9,"Monitor systematically ecosystem services supply and demand: Combine monitoring technologies (e.g. remote sensing, national forest inventories, citizen science approaches) to compile spatially explicit data on both ecosystem services supply and demand that is meaningful for policymakers, society and forest owners, and monitor developments over time.",1,"policymakers, society and forest owners",unspecified,Combine monitoring technologies to compile spatially explicit data on both ecosystem services supply and demand,ecosystem services supply and demand,,,,,,,,
efi_6,efi_6_rec_003,recommendation,0.9,"Facilitate enhanced policy integration: Manage the diversity of worldviews and related interests towards forests by a) giving all forest-related societal groups access to the policy-making process, b) aligning agreed policy objectives with policy instruments, c) monitoring policy implementation, and d) adopting policies accordingly.",1,,,Manage the diversity of worldviews and related interests towards forests,,,,,,,,,
efi_6,efi_6_rec_004,recommendation,0.9,"Consider establishing a forest-focused European PES system characterized by a) a focus on key priority ecosystem services, b) stable (public/ private) finance sources, e.g. by redirecting money, c) space for innovative designs – e.g. reverse auctions, d) priority areas such as landscapes with high potential for ecosystem services provision or high societal demand, and e) a long-term commitment plus monitoring and compliance mechanisms.",1,,,Consider establishing a forest-focused European PES system,forest-focused European PES system,,,,,,,,
efi_7,efi_7_rec_001,recommendation,0.9,"Adopt a holistic approach that considers all relevant carbon pools and fluxes, as well as interactions between forest-based mitigation activities and with adaptation, and which minimizes trade-offs with biodiversity and ecosystem services.",2,,,,,,,,,,,,
efi_7,efi_7_rec_002,recommendation,0.9,"Combine multiple forest-based mitigation activities to maximise the effect and foster synergies, interactions, co-benefits and regional applicability.",2,,,,,,,,,,,,
efi_7,efi_7_rec_003,recommendation,0.9,Prioritise types of wood use that give the largest net emission reductions.,2,,,,,,,,,,,,
efi_7,efi_7_rec_004,recommendation,0.9,"Move to policy implementation and develop appropriate support tools (e.g., through incentive systems, exchange of best practices, devising a transparent, harmonized and robust monitoring framework).",2,,,,,,,,,,,,
efi_7,efi_7_rec_005,recommendation,0.9,"Apply a long-term perspective beyond 2050 in climate and forestry policies, that considers climate change mitigation and adaptation together to avoid future losses of forest carbon stocks and sequestration capacity.",2,,,,,,,,,,,,
efi_7,efi_7_rec_006,recommendation,0.9,"Maximum efforts, starting with the most sustainable and cost-efficient mitigation activities, should urgently be pursued to reduce net emissions.",2,,,,,,,,,,,,
efi_9,efi_9_rec_001,recommendation,0.9,1. Integrate gender-transformative approaches into vocational training strategies for women and men.,2,policymakers,unspecified,integrate gender-transformative approaches into vocational training strategies for women and men,,,,,,,,,
efi_9,efi_9_rec_002,recommendation,0.9,"3. Reform regulations and business support services to improve women’s access to training, finance, and legal recognition.",2,policymakers,unspecified,"reform regulations and business support services to improve women’s access to training, finance, and legal recognition",,,,,,,,,
efi_9,efi_9_rec_003,recommendation,0.9,"4. Ensure that gender considerations are embedded into forest legality, traceability, and due diligence systems, including through gender impact assessments.",2,policymakers,unspecified,"ensure that gender considerations are embedded into forest legality, traceability, and due diligence systems",,,,,,,,,
efi_9,efi_9_rec_004,recommendation,0.9,5. Improve gender data collection and foster multi-stakeholder dialogue that includes women’s voices and leadership.,2,policymakers,unspecified,improve gender data collection and foster multi-stakeholder dialogue that includes women’s voices and leadership,,,,,,,,,
efi_8,efi_8_rec_001,recommendation,0.9,"Adopt more stringent conservation measures for forests that are home to species under threat, including the unique primary, old-growth and ancient forests that Europe still has.",2,"European forest managers and owners, public and private institutions",eu_institutions,adopt more stringent conservation measures,"forests that are home to species under threat, including unique primary, old-growth and ancient forests",,,,,,,,
efi_8,efi_8_rec_002,recommendation,0.9,Include more biodiversity-friendly measures in the forest management portfolio.,2,forest managers,unspecified,include more biodiversity-friendly measures,forest management portfolio,,,,,,,,
efi_8,efi_8_rec_003,recommendation,0.9,"Use hands-on nature-positive management in every forest managed for wood production including plantation forests, for the sake of climate adaptation and overall forest stability.",2,forest managers,unspecified,use hands-on nature-positive management,every forest managed for wood production including plantation forests,,,,,,,,
